[+0x1.ffffffffffff0p+0   ,+0x1.ffffffffffff0p+0   ]_def | [+0x1.999999999999ap-4   ,+0x1.999999999999ap-4   ]_com
* sub
[] | []
[-0x1.0000000000000p+0   ,+0x1.0000000000000p+0   ] | []
[] | [-0x1.0000000000000p+0   ,+0x1.0000000000000p+0   ]
[] | [-inf                    ,+inf                    ]
[-inf                    ,+inf                    ] | []
[-inf                    ,+inf                    ] | [-inf                    ,+0x1.0000000000000p+0   ]
[-inf                    ,+inf                    ] | [-0x1.0000000000000p+0   ,+0x1.0000000000000p+0   ]
[-inf                    ,+inf                    ] | [-0x1.0000000000000p+0   ,+inf                    ]
[-inf                    ,+inf                    ] | [-inf                    ,+inf                    ]
[-inf                    ,+0x1.0000000000000p+0   ] | [-inf                    ,+inf                    ]
[-0x1.0000000000000p+0   ,+0x1.0000000000000p+0   ] | [-inf                    ,+inf                    ]
[-0x1.0000000000000p+0   ,+inf                    ] | [-inf                    ,+inf                    ]
[-inf                    ,+0x1.0000000000000p+1   ] | [-inf                    ,+0x1.0000000000000p+2   ]
[-inf                    ,+0x1.0000000000000p+1   ] | [+0x1.8000000000000p+1   ,+0x1.0000000000000p+2   ]
[-inf                    ,+0x1.0000000000000p+1   ] | [+0x1.8000000000000p+1   ,+inf                    ]
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ] | [-inf                    ,+0x1.0000000000000p+2   ]
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ] | [+0x1.8000000000000p+1   ,+0x1.0000000000000p+2   ]
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ] | [+0x1.8000000000000p+1   ,+inf                    ]
[+0x1.0000000000000p+0   ,+inf                    ] | [-inf                    ,+0x1.0000000000000p+2   ]
[+0x1.0000000000000p+0   ,+inf                    ] | [+0x1.8000000000000p+1   ,+0x1.0000000000000p+2   ]
[+0x1.0000000000000p+0   ,+inf                    ] | [+0x1.8000000000000p+1   ,+inf                    ]
[+0x1.0000000000000p+0   ,+0x1.fffffffffffffp+1023] | [-0x1.8000000000000p+1   ,+0x1.0000000000000p+2   ]
[-0x1.fffffffffffffp+1023,+0x1.0000000000000p+1   ] | [+0x1.8000000000000p+1   ,+0x1.0000000000000p+2   ]
[-0x1.fffffffffffffp+1023,+0x1.0000000000000p+1   ] | [-0x1.fffffffffffffp+1023,+0x1.0000000000000p+2   ]
[+0x1.0000000000000p+0   ,+0x1.fffffffffffffp+1023] | [+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[+0x1.0000000000000p+0   ,+0x1.fffffffffffffp+1023] | [-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ] | [-0x1.8000000000000p+1   ,+0x1.0000000000000p+2   ]
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ] | [-0x1.8000000000000p+1   ,+0x1.fffffffffffffp+1023]
[+0x1.ffffffffffff0p+0   ,+0x1.ffffffffffff0p+0   ] | [+0x1.999999999999ap-4   ,+0x1.999999999999ap-4   ]
[+0x1.ffffffffffff0p+0   ,+0x1.ffffffffffff0p+0   ] | [-0x1.999999999999ap-4   ,-0x1.999999999999ap-4   ]
[-0x1.ffffffffffff0p+0   ,+0x1.ffffffffffff0p+0   ] | [+0x1.999999999999ap-4   ,+0x1.999999999999ap-4   ]
[+0x1.ffffffffffff0p+0   ,+0x1.ffffffffffff0p+0   ] | [+0x1.999999999999ap-4   ,+0x1.999999999999ap-4   ]
[+0x1.ffffffffffff0p+0   ,+0x1.ffffffffffff0p+0   ] | [-0x1.999999999999ap-4   ,-0x1.999999999999ap-4   ]
[-0x1.000000p+1  ,+0x1.000000p+1  ] | [+0x1.99999ap-4  ,+0x1.99999ap-4  ]
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_com | [+0x1.4000000000000p+2   ,+0x1.c000000000000p+2   ]_com
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_com | [+0x1.4000000000000p+2   ,+0x1.c000000000000p+2   ]_def
[-0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_com | [+0x1.4000000000000p+2   ,+0x1.fffffffffffffp+1023]_com
[-0x1.fffffffffffffp+1023,+0x1.0000000000000p+1   ]_com | [-0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ]_com
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_trv | []_trv
[]_ill | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_trv
[+0x1.ffffffffffff0p+0   ,+0x1.ffffffffffff0p+0   ]_com | [+0x1.999999999999ap-4   ,+0x1.999999999999ap-4   ]_com
[+0x1.ffffffffffff0p+0   ,+0x1.ffffffffffff0p+0   ]_def | [+0x1.999999999999ap-4   ,+0x1.999999999999ap-4   ]_com
* mul
[] | []
[-0x1.0000000000000p+0   ,+0x1.0000000000000p+0   ] | []
[] | [-0x1.0000000000000p+0   ,+0x1.0000000000000p+0   ]
[] | [-inf                    ,+inf                    ]
[-inf                    ,+inf                    ] | []
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ] | []
[] | [+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ] | []
[] | [-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[-inf                    ,+inf                    ] | [+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[-inf                    ,+inf                    ] | [-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[-inf                    ,+inf                    ] | [-0x1.4000000000000p+2   ,-0x1.0000000000000p+0   ]
[-inf                    ,+inf                    ] | [-0x1.4000000000000p+2   ,+0x1.8000000000000p+1   ]
[-inf                    ,+inf                    ] | [+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]
[-inf                    ,+inf                    ] | [-inf                    ,-0x1.0000000000000p+0   ]
[-inf                    ,+inf                    ] | [-inf                    ,+0x1.8000000000000p+1   ]
[-inf                    ,+inf                    ] | [-0x1.4000000000000p+2   ,+inf                    ]
[-inf                    ,+inf                    ] | [+0x1.0000000000000p+0   ,+inf                    ]
[-inf                    ,+inf                    ] | [-inf                    ,+inf                    ]
[+0x1.0000000000000p+0   ,+inf                    ] | [+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[+0x1.0000000000000p+0   ,+inf                    ] | [-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[+0x1.0000000000000p+0   ,+inf                    ] | [-0x1.4000000000000p+2   ,-0x1.0000000000000p+0   ]
[+0x1.0000000000000p+0   ,+inf                    ] | [-0x1.4000000000000p+2   ,+0x1.8000000000000p+1   ]
[+0x1.0000000000000p+0   ,+inf                    ] | [+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]
[+0x1.0000000000000p+0   ,+inf                    ] | [-inf                    ,-0x1.0000000000000p+0   ]
[+0x1.0000000000000p+0   ,+inf                    ] | [-inf                    ,+0x1.8000000000000p+1   ]
[+0x1.0000000000000p+0   ,+inf                    ] | [-0x1.4000000000000p+2   ,+inf                    ]
[+0x1.0000000000000p+0   ,+inf                    ] | [+0x1.0000000000000p+0   ,+inf                    ]
[+0x1.0000000000000p+0   ,+inf                    ] | [-inf                    ,+inf                    ]
[-0x1.0000000000000p+0   ,+inf                    ] | [+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[-0x1.0000000000000p+0   ,+inf                    ] | [-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[-0x1.0000000000000p+0   ,+inf                    ] | [-0x1.4000000000000p+2   ,-0x1.0000000000000p+0   ]
[-0x1.0000000000000p+0   ,+inf                    ] | [-0x1.4000000000000p+2   ,+0x1.8000000000000p+1   ]
[-0x1.0000000000000p+0   ,+inf                    ] | [+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]
[-0x1.0000000000000p+0   ,+inf                    ] | [-inf                    ,-0x1.0000000000000p+0   ]
[-0x1.0000000000000p+0   ,+inf                    ] | [-inf                    ,+0x1.8000000000000p+1   ]
[-0x1.0000000000000p+0   ,+inf                    ] | [-0x1.4000000000000p+2   ,+inf                    ]
[-0x1.0000000000000p+0   ,+inf                    ] | [+0x1.0000000000000p+0   ,+inf                    ]
[-0x1.0000000000000p+0   ,+inf                    ] | [-inf                    ,+inf                    ]
[-inf                    ,+0x1.8000000000000p+1   ] | [+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[-inf                    ,+0x1.8000000000000p+1   ] | [-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[-inf                    ,+0x1.8000000000000p+1   ] | [-0x1.4000000000000p+2   ,-0x1.0000000000000p+0   ]
[-inf                    ,+0x1.8000000000000p+1   ] | [-0x1.4000000000000p+2   ,+0x1.8000000000000p+1   ]
[-inf                    ,+0x1.8000000000000p+1   ] | [+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]
[-inf                    ,+0x1.8000000000000p+1   ] | [-inf                    ,-0x1.0000000000000p+0   ]
[-inf                    ,+0x1.8000000000000p+1   ] | [-inf                    ,+0x1.8000000000000p+1   ]
[-inf                    ,+0x1.8000000000000p+1   ] | [-0x1.4000000000000p+2   ,+inf                    ]
[-inf                    ,+0x1.8000000000000p+1   ] | [+0x1.0000000000000p+0   ,+inf                    ]
[-inf                    ,+0x1.8000000000000p+1   ] | [-inf                    ,+inf                    ]
[-inf                    ,-0x1.8000000000000p+1   ] | [+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[-inf                    ,-0x1.8000000000000p+1   ] | [-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[-inf                    ,-0x1.8000000000000p+1   ] | [-0x1.4000000000000p+2   ,-0x1.0000000000000p+0   ]
[-inf                    ,-0x1.8000000000000p+1   ] | [-0x1.4000000000000p+2   ,+0x1.8000000000000p+1   ]
[-inf                    ,-0x1.8000000000000p+1   ] | [+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]
[-inf                    ,-0x1.8000000000000p+1   ] | [-inf                    ,-0x1.0000000000000p+0   ]
[-inf                    ,-0x1.8000000000000p+1   ] | [-inf                    ,+0x1.8000000000000p+1   ]
[-inf                    ,-0x1.8000000000000p+1   ] | [-0x1.4000000000000p+2   ,+inf                    ]
[-inf                    ,-0x1.8000000000000p+1   ] | [+0x1.0000000000000p+0   ,+inf                    ]
[-inf                    ,-0x1.8000000000000p+1   ] | [-inf                    ,+inf                    ]
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ] | [+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ] | [-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ] | [-0x1.4000000000000p+2   ,-0x1.0000000000000p+0   ]
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ] | [-0x1.4000000000000p+2   ,+0x1.8000000000000p+1   ]
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ] | [+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ] | [-inf                    ,-0x1.0000000000000p+0   ]
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ] | [-inf                    ,+0x1.8000000000000p+1   ]
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ] | [-0x1.4000000000000p+2   ,+inf                    ]
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ] | [+0x1.0000000000000p+0   ,+inf                    ]
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ] | [-inf                    ,+inf                    ]
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ] | [+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ] | [-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ] | [-0x1.4000000000000p+2   ,-0x1.0000000000000p+0   ]
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ] | [-0x1.4000000000000p+2   ,+0x1.8000000000000p+1   ]
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ] | [+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ] | [-inf                    ,-0x1.0000000000000p+0   ]
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ] | [-inf                    ,+0x1.8000000000000p+1   ]
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ] | [-0x1.4000000000000p+2   ,+inf                    ]
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ] | [+0x1.0000000000000p+0   ,+inf                    ]
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ] | [-inf                    ,+inf                    ]
[+0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[+0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[+0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [-0x1.4000000000000p+2   ,-0x1.0000000000000p+0   ]
[+0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [-0x1.4000000000000p+2   ,+0x1.8000000000000p+1   ]
[+0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]
[+0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [-inf                    ,-0x1.0000000000000p+0   ]
[+0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [-inf                    ,+0x1.8000000000000p+1   ]
[+0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [-0x1.4000000000000p+2   ,+inf                    ]
[+0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [+0x1.0000000000000p+0   ,+inf                    ]
[+0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [-inf                    ,+inf                    ]
[-0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[-0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[-0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [-0x1.4000000000000p+2   ,-0x1.0000000000000p+0   ]
[-0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [-0x1.4000000000000p+2   ,+0x1.8000000000000p+1   ]
[-0x1.4000000000000p+3   ,+0x1.0000000000000p+1   ] | [-0x1.4000000000000p+2   ,+0x1.8000000000000p+1   ]
[-0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [-0x1.0000000000000p+0   ,+0x1.4000000000000p+3   ]
[-0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ] | [-0x1.4000000000000p+2   ,+0x1.8000000000000p+1   ]
[-0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]
[-0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [-inf                    ,-0x1.0000000000000p+0   ]
[-0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [-inf                    ,+0x1.8000000000000p+1   ]
[-0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [-0x1.4000000000000p+2   ,+inf                    ]
[-0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [+0x1.0000000000000p+0   ,+inf                    ]
[-0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ] | [-inf                    ,+inf                    ]
[-0x1.4000000000000p+3   ,-0x1.4000000000000p+2   ] | [+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[-0x1.4000000000000p+3   ,-0x1.4000000000000p+2   ] | [-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[-0x1.4000000000000p+3   ,-0x1.4000000000000p+2   ] | [-0x1.4000000000000p+2   ,-0x1.0000000000000p+0   ]
[-0x1.4000000000000p+3   ,-0x1.4000000000000p+2   ] | [-0x1.4000000000000p+2   ,+0x1.8000000000000p+1   ]
[-0x1.4000000000000p+3   ,-0x1.4000000000000p+2   ] | [+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]
[-0x1.4000000000000p+3   ,-0x1.4000000000000p+2   ] | [-inf                    ,-0x1.0000000000000p+0   ]
[-0x1.4000000000000p+3   ,-0x1.4000000000000p+2   ] | [-inf                    ,+0x1.8000000000000p+1   ]
[-0x1.4000000000000p+3   ,-0x1.4000000000000p+2   ] | [-0x1.4000000000000p+2   ,+inf                    ]
[-0x1.4000000000000p+3   ,-0x1.4000000000000p+2   ] | [+0x1.0000000000000p+0   ,+inf                    ]
[-0x1.4000000000000p+3   ,-0x1.4000000000000p+2   ] | [-inf                    ,+inf                    ]
[+0x1.999999999999ap-4   ,+0x1.ffffffffffff0p+0   ] | [-0x1.ffffffffffff0p+0   ,+inf                    ]
[-0x1.999999999999ap-4   ,+0x1.ffffffffffff0p+0   ] | [-0x1.ffffffffffff0p+0   ,-0x1.999999999999ap-4   ]
[-0x1.999999999999ap-4   ,+0x1.999999999999ap-4   ] | [-0x1.ffffffffffff0p+0   ,+0x1.999999999999ap-4   ]
[-0x1.ffffffffffff0p+0   ,-0x1.999999999999ap-4   ] | [+0x1.999999999999ap-4   ,+0x1.ffffffffffff0p+0   ]
[+0x1.999999999999ap-4   ,+0x1.ffffffffffff0p+0   ] | [-0x1.ffffffffffff0p+0   ,+inf                    ]
[+0x1.999999999999ap-4   ,+0x1.ffffffffffff0p+0   ] | [-0x1.ffffffffffff0p+0   ,-0x1.999999999999ap-4   ]
[+0x1.99999ap-4  ,+0x1.000000p+1  ] | [-0x1.000000p+1  ,-0x1.99999ap-4  ]
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_com | [+0x1.4000000000000p+2   ,+0x1.c000000000000p+2   ]_com
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_com | [+0x1.4000000000000p+2   ,+0x1.c000000000000p+2   ]_def
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_com | [+0x1.4000000000000p+2   ,+0x1.fffffffffffffp+1023]_com
[-0x1.fffffffffffffp+1023,+0x1.0000000000000p+1   ]_com | [-0x1.0000000000000p+0   ,+0x1.4000000000000p+2   ]_com
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_trv | []_trv
[]_ill | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_trv
[+0x1.999999999999ap-4   ,+0x1.ffffffffffff0p+0   ]_com | [-0x1.ffffffffffff0p+0   ,-0x1.999999999999ap-4   ]_com
[+0x1.99999ap-4  ,+0x1.000000p+1  ]_def | [-0x1.000000p+1  ,-0x1.99999ap-4  ]_com
* div
[] | []
[-0x1.0000000000000p+0   ,+0x1.0000000000000p+0   ] | []
[] | [-0x1.0000000000000p+0   ,+0x1.0000000000000p+0   ]
[] | [+0x1.999999999999ap-4   ,+0x1.0000000000000p+0   ]
[] | [-0x1.0000000000000p+0   ,-0x1.999999999999ap-4   ]
[] | [-inf                    ,+inf                    ]
[-inf                    ,+inf                    ] | []
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ] | []
[] | [+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ] | []
[] | [-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[-inf                    ,+inf                    ] | [-0x1.4000000000000p+2   ,-0x1.8000000000000p+1   ]
[-inf                    ,+inf                    ] | [+0x1.8000000000000p+1   ,+0x1.4000000000000p+2   ]
[-inf                    ,+inf                    ] | [-inf                    ,-0x1.8000000000000p+1   ]
[-inf                    ,+inf                    ] | [+0x1.8000000000000p+1   ,+inf                    ]
[-inf                    ,+inf                    ] | [+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[-inf                    ,+inf                    ] | [-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[-inf                    ,+inf                    ] | [-0x1.8000000000000p+1   ,+0x0.0000000000000p+0   ]
[-inf                    ,+inf                    ] | [-0x1.8000000000000p+1   ,-0x0.0000000000000p+0   ]
[-inf                    ,+inf                    ] | [-0x1.8000000000000p+1   ,+0x1.8000000000000p+1   ]
[-inf                    ,+inf                    ] | [+0x0.0000000000000p+0   ,+0x1.8000000000000p+1   ]
[-inf                    ,+inf                    ] | [-inf                    ,+0x0.0000000000000p+0   ]
[-inf                    ,+inf                    ] | [-0x0.0000000000000p+0   ,+0x1.8000000000000p+1   ]
[-inf                    ,+inf                    ] | [-inf                    ,-0x0.0000000000000p+0   ]
[-inf                    ,+inf                    ] | [-inf                    ,+0x1.8000000000000p+1   ]
[-inf                    ,+inf                    ] | [-0x1.8000000000000p+1   ,+inf                    ]
