# Converted from libieeep1788/test/p1788/flavor/infsup/setbased/test_mpfr_bin_ieee754_flavor_rec_overlap.cpp
* overlap
[+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ] | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]
[+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ] | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+0   ]
[-inf                    ,+0x1.8000000000000p+1   ] | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]
[-inf                    ,+inf                    ] | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]
[+0x0.0000000000000p+0   ,+0x1.8000000000000p+1   ] | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]
[+0x0.0000000000000p+0   ,+0x1.8000000000000p+1   ] | [+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[-inf                    ,+0x1.0000000000000p+1   ] | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ] | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ] | [+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[] | []
[] | [+0x1.000000p+0  ,+0x1.000000p+1  ]
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ] | []
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ] | [+0x1.800000p+1  ,+0x1.000000p+2  ]
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ] | [+0x1.800000p+1  ,+0x1.000000p+2  ]
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ] | [+0x1.800000p+1  ,+0x1.800000p+1  ]
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ] | [+0x1.800000p+1  ,+0x1.800000p+1  ]
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ] | [+0x1.000000p+1  ,+0x1.800000p+1  ]
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ] | [+0x1.800000p+0  ,+0x1.400000p+1  ]
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ] | [+0x1.000000p+0  ,+0x1.800000p+1  ]
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+0   ] | [+0x1.000000p+0  ,+0x1.800000p+1  ]
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ] | [+0x0.000000p+0  ,+0x1.800000p+1  ]
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ] | [+0x0.000000p+0  ,+0x1.800000p+1  ]
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ] | [+0x0.000000p+0  ,+0x1.000000p+1  ]
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ] | [+0x0.000000p+0  ,+0x1.000000p+1  ]
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ] | [+0x1.000000p+0  ,+0x1.000000p+1  ]
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+0   ] | [+0x1.000000p+0  ,+0x1.000000p+0  ]
[+0x1.8000000000000p+1   ,+0x1.0000000000000p+2   ] | [+0x1.000000p+1  ,+0x1.000000p+1  ]
[+0x1.8000000000000p+1   ,+0x1.0000000000000p+2   ] | [+0x1.000000p+0  ,+0x1.000000p+1  ]
[+0x1.8000000000000p+1   ,+0x1.8000000000000p+1   ] | [+0x1.000000p+0  ,+0x1.000000p+1  ]
[+0x1.8000000000000p+1   ,+0x1.8000000000000p+1   ] | [+0x1.000000p+1  ,+0x1.000000p+1  ]
[+0x1.0000000000000p+1   ,+0x1.8000000000000p+1   ] | [+0x1.000000p+0  ,+0x1.000000p+1  ]
[+0x1.8000000000000p+0   ,+0x1.4000000000000p+1   ] | [+0x1.000000p+0  ,+0x1.000000p+1  ]
[+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ] | [+0x1.000000p+0  ,+0x1.000000p+1  ]
[+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ] | [+0x1.000000p+0  ,+0x1.000000p+0  ]
[+0x0.0000000000000p+0   ,+0x1.8000000000000p+1   ] | [+0x1.000000p+0  ,+0x1.000000p+1  ]
[+0x0.0000000000000p+0   ,+0x1.8000000000000p+1   ] | [+0x1.000000p+1  ,+0x1.000000p+1  ]
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ] | [+0x1.000000p+0  ,+0x1.000000p+1  ]
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ] | [+0x1.000000p+1  ,+0x1.000000p+1  ]
[]_ill | []_ill
[]_ill | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_def
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_dac | []_ill
[]_trv | []_trv
[]_trv | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_com
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_def | []_trv
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_def | [+0x1.8000000000000p+1   ,+0x1.0000000000000p+2   ]_def
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_dac | [+0x1.8000000000000p+1   ,+0x1.0000000000000p+2   ]_com
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_com | [+0x1.8000000000000p+1   ,+0x1.8000000000000p+1   ]_trv
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_trv | [+0x1.8000000000000p+1   ,+0x1.8000000000000p+1   ]_def
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_def | [+0x1.0000000000000p+1   ,+0x1.8000000000000p+1   ]_def
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_dac | [+0x1.8000000000000p+0   ,+0x1.4000000000000p+1   ]_def
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_def | [+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]_com
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+0   ]_trv | [+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]_def
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_def | [+0x0.0000000000000p+0   ,+0x1.8000000000000p+1   ]_dac
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_trv | [+0x0.0000000000000p+0   ,+0x1.8000000000000p+1   ]_def
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_trv | [+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]_com
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_def | [+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]_dac
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_def | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_def
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+0   ]_dac | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+0   ]_dac
[+0x1.8000000000000p+1   ,+0x1.0000000000000p+2   ]_trv | [+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_trv
[+0x1.8000000000000p+1   ,+0x1.0000000000000p+2   ]_def | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_def
[+0x1.8000000000000p+1   ,+0x1.8000000000000p+1   ]_com | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_dac
[+0x1.8000000000000p+1   ,+0x1.8000000000000p+1   ]_def | [+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_trv
[+0x1.0000000000000p+1   ,+0x1.8000000000000p+1   ]_def | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_trv
[+0x1.8000000000000p+0   ,+0x1.4000000000000p+1   ]_com | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_com
[+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]_dac | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_def
[+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]_com | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+0   ]_dac
[+0x0.0000000000000p+0   ,+0x1.8000000000000p+1   ]_com | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_dac
[+0x0.0000000000000p+0   ,+0x1.8000000000000p+1   ]_com | [+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_def
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]_def | [+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_trv
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]_dac | [+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_def
[]_ill | []_ill
[]_ill | [+0x1.000000p+0  ,+0x1.000000p+1  ]_trv
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_def | []_ill
[]_trv | []_trv
[]_trv | [+0x1.000000p+0  ,+0x1.000000p+1  ]_def
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_def | []_trv
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_def | [+0x1.800000p+1  ,+0x1.000000p+2  ]_trv
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_dac | [+0x1.800000p+1  ,+0x1.000000p+2  ]_def
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_dac | [+0x1.800000p+1  ,+0x1.800000p+1  ]_dac
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_def | [+0x1.800000p+1  ,+0x1.800000p+1  ]_com
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_trv | [+0x1.000000p+1  ,+0x1.800000p+1  ]_dac
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_trv | [+0x1.800000p+0  ,+0x1.400000p+1  ]_dac
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_def | [+0x1.000000p+0  ,+0x1.800000p+1  ]_trv
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+0   ]_dac | [+0x1.000000p+0  ,+0x1.800000p+1  ]_com
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_com | [+0x0.000000p+0  ,+0x1.800000p+1  ]_def
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_com | [+0x0.000000p+0  ,+0x1.800000p+1  ]_dac
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_dac | [+0x0.000000p+0  ,+0x1.000000p+1  ]_dac
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_def | [+0x0.000000p+0  ,+0x1.000000p+1  ]_dac
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_trv | [+0x1.000000p+0  ,+0x1.000000p+1  ]_def
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+0   ]_def | [+0x1.000000p+0  ,+0x1.000000p+0  ]_trv
[+0x1.8000000000000p+1   ,+0x1.0000000000000p+2   ]_dac | [+0x1.000000p+1  ,+0x1.000000p+1  ]_def
[+0x1.8000000000000p+1   ,+0x1.0000000000000p+2   ]_def | [+0x1.000000p+0  ,+0x1.000000p+1  ]_com
[+0x1.8000000000000p+1   ,+0x1.8000000000000p+1   ]_dac | [+0x1.000000p+0  ,+0x1.000000p+1  ]_com
[+0x1.8000000000000p+1   ,+0x1.8000000000000p+1   ]_def | [+0x1.000000p+1  ,+0x1.000000p+1  ]_def
[+0x1.0000000000000p+1   ,+0x1.8000000000000p+1   ]_com | [+0x1.000000p+0  ,+0x1.000000p+1  ]_dac
[+0x1.8000000000000p+0   ,+0x1.4000000000000p+1   ]_def | [+0x1.000000p+0  ,+0x1.000000p+1  ]_def
[+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]_com | [+0x1.000000p+0  ,+0x1.000000p+1  ]_def
[+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]_com | [+0x1.000000p+0  ,+0x1.000000p+0  ]_dac
[+0x0.0000000000000p+0   ,+0x1.8000000000000p+1   ]_def | [+0x1.000000p+0  ,+0x1.000000p+1  ]_com
[+0x0.0000000000000p+0   ,+0x1.8000000000000p+1   ]_trv | [+0x1.000000p+1  ,+0x1.000000p+1  ]_trv
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]_dac | [+0x1.000000p+0  ,+0x1.000000p+1  ]_dac
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]_dac | [+0x1.000000p+1  ,+0x1.000000p+1  ]_def
