# Converted from libieeep1788/test/p1788/flavor/infsup/setbased/test_mpfr_bin_ieee754_flavor_num_func.cpp
* inf
[]
[-0x0.0000000000001p-1022,-0x0.0000000000001p-1022]
[+0x0.0000000000001p-1022,+0x0.0000000000001p-1022]
[+0x0.0000000000001p-1022,+0x0.0000000000001p-1022]
[-0x1.fffffffffffffp+1023,+0x1.fffffffffffffp+1023]
[]
[-inf            ,+inf            ]
[+0x1.000000p+0  ,+0x1.000000p+1  ]
[-0x1.800000p+1  ,-0x1.000000p+1  ]
[-inf            ,+0x1.000000p+1  ]
[-inf            ,+0x0.000000p+0  ]
[-inf            ,-0x0.000000p+0  ]
[-0x1.000000p+1  ,+inf            ]
[+0x0.000000p+0  ,+inf            ]
[+0x0.000000p+0  ,+inf            ]
[-0x0.000000p+0  ,+inf            ]
[-0x0.000000p+0  ,+inf            ]
[-0x0.000000p+0  ,+0x0.000000p+0  ]
[-0x0.000000p+0  ,+0x0.000000p+0  ]
[+0x0.000000p+0  ,-0x0.000000p+0  ]
[+0x0.000000p+0  ,-0x0.000000p+0  ]
[+0x0.000000p+0  ,+0x0.000000p+0  ]
[+0x0.000000p+0  ,+0x0.000000p+0  ]
[-0x0.000000p+0  ,-0x0.000000p+0  ]
[-0x0.000000p+0  ,-0x0.000000p+0  ]
[-0x1.000000p-149,+0x1.000000p-149]
[-0x1.000000p-149,-0x1.000000p-149]
[+0x1.000000p-149,+0x1.000000p-149]
[-0x1.fffffep+127,+0x1.fffffep+127]
[]_ill
[]_trv
[-inf                    ,+inf                    ]_def
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_com
[-0x1.8000000000000p+1   ,-0x1.0000000000000p+1   ]_trv
[-inf                    ,+0x1.0000000000000p+1   ]_dac
[-inf                    ,+0x0.0000000000000p+0   ]_def
[-inf                    ,-0x0.0000000000000p+0   ]_trv
[-0x1.0000000000000p+1   ,+inf                    ]_trv
[+0x0.0000000000000p+0   ,+inf                    ]_def
[+0x0.0000000000000p+0   ,+inf                    ]_def
[-0x0.0000000000000p+0   ,+inf                    ]_trv
[-0x0.0000000000000p+0   ,+inf                    ]_trv
[-0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]_dac
[-0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]_trv
[+0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]_trv
[+0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]_trv
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]_trv
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]_trv
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]_trv
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]_trv
[]_ill
[]_trv
[-inf                    ,+inf                    ]_def
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_com
[-0x1.8000000000000p+1   ,-0x1.0000000000000p+1   ]_trv
[-inf                    ,+0x1.0000000000000p+1   ]_dac
[-inf                    ,+0x0.0000000000000p+0   ]_def
[-inf                    ,-0x0.0000000000000p+0   ]_trv
[-0x1.0000000000000p+1   ,+inf                    ]_trv
[+0x0.0000000000000p+0   ,+inf                    ]_def
[+0x0.0000000000000p+0   ,+inf                    ]_def
[-0x0.0000000000000p+0   ,+inf                    ]_trv
[-0x0.0000000000000p+0   ,+inf                    ]_trv
[-0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]_dac
[-0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]_trv
[+0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]_trv
[+0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]_trv
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]_trv
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]_trv
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]_trv
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]_trv
[-0x0.0000000000001p-1022,+0x0.0000000000001p-1022]_com
[-0x0.0000000000001p-1022,-0x0.0000000000001p-1022]_trv
[+0x0.0000000000001p-1022,+0x0.0000000000001p-1022]_def
[+0x0.0000000000001p-1022,+0x0.0000000000001p-1022]_dac
[-0x1.fffffffffffffp+1023,+0x1.fffffffffffffp+1023]_trv
[]_ill
[]_trv
[-inf            ,+inf            ]_def
[+0x1.000000p+0  ,+0x1.000000p+1  ]_com
[-0x1.800000p+1  ,-0x1.000000p+1  ]_trv
[-inf            ,+0x1.000000p+1  ]_dac
[-inf            ,+0x0.000000p+0  ]_def
[-inf            ,-0x0.000000p+0  ]_trv
[-0x1.000000p+1  ,+inf            ]_trv
[+0x0.000000p+0  ,+inf            ]_def
[+0x0.000000p+0  ,+inf            ]_def
[-0x0.000000p+0  ,+inf            ]_trv
[-0x0.000000p+0  ,+inf            ]_trv
[-0x0.000000p+0  ,+0x0.000000p+0  ]_dac
[-0x0.000000p+0  ,+0x0.000000p+0  ]_trv
[+0x0.000000p+0  ,-0x0.000000p+0  ]_trv
[+0x0.000000p+0  ,-0x0.000000p+0  ]_trv
[+0x0.000000p+0  ,+0x0.000000p+0  ]_trv
[+0x0.000000p+0  ,+0x0.000000p+0  ]_trv
[-0x0.000000p+0  ,-0x0.000000p+0  ]_trv
[-0x0.000000p+0  ,-0x0.000000p+0  ]_trv
[-0x1.000000p-149,+0x1.000000p-149]_com
[-0x1.000000p-149,-0x1.000000p-149]_trv
[+0x1.000000p-149,+0x1.000000p-149]_def
[-0x1.fffffep+127,+0x1.fffffep+127]_trv
* sup
[]
[-inf                    ,+inf                    ]
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]
[-0x1.8000000000000p+1   ,-0x1.0000000000000p+1   ]
[-inf                    ,+0x1.0000000000000p+1   ]
[-inf                    ,+0x0.0000000000000p+0   ]
[-inf                    ,+0x0.0000000000000p+0   ]
[-inf                    ,-0x0.0000000000000p+0   ]
[-inf                    ,-0x0.0000000000000p+0   ]
[-0x1.0000000000000p+1   ,+inf                    ]
[+0x0.0000000000000p+0   ,+inf                    ]
[-0x0.0000000000000p+0   ,+inf                    ]
[-0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[-0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[+0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[+0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[]
[-inf                    ,+inf                    ]
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]
[-0x1.8000000000000p+1   ,-0x1.0000000000000p+1   ]
[-inf                    ,+0x1.0000000000000p+1   ]
[-inf                    ,+0x0.0000000000000p+0   ]
[-inf                    ,+0x0.0000000000000p+0   ]
[-inf                    ,-0x0.0000000000000p+0   ]
[-inf                    ,-0x0.0000000000000p+0   ]
[-0x1.0000000000000p+1   ,+inf                    ]
[+0x0.0000000000000p+0   ,+inf                    ]
[-0x0.0000000000000p+0   ,+inf                    ]
[-0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[-0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[+0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[+0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]
[-0x0.0000000000001p-1022,+0x0.0000000000001p-1022]
[-0x0.0000000000001p-1022,-0x0.0000000000001p-1022]
[-0x0.0000000000001p-1022,-0x0.0000000000001p-1022]
[+0x0.0000000000001p-1022,+0x0.0000000000001p-1022]
[-0x1.fffffffffffffp+1023,+0x1.fffffffffffffp+1023]
[]
[-inf            ,+inf            ]
[+0x1.000000p+0  ,+0x1.000000p+1  ]
[-0x1.800000p+1  ,-0x1.000000p+1  ]
[-inf            ,+0x1.000000p+1  ]
[-inf            ,+0x0.000000p+0  ]
[-inf            ,+0x0.000000p+0  ]
[-inf            ,-0x0.000000p+0  ]
[-inf            ,-0x0.000000p+0  ]
[-0x1.000000p+1  ,+inf            ]
[+0x0.000000p+0  ,+inf            ]
[-0x0.000000p+0  ,+inf            ]
[-0x0.000000p+0  ,+0x0.000000p+0  ]
[-0x0.000000p+0  ,+0x0.000000p+0  ]
[+0x0.000000p+0  ,-0x0.000000p+0  ]
[+0x0.000000p+0  ,-0x0.000000p+0  ]
[+0x0.000000p+0  ,+0x0.000000p+0  ]
[+0x0.000000p+0  ,+0x0.000000p+0  ]
[-0x0.000000p+0  ,-0x0.000000p+0  ]
[-0x0.000000p+0  ,-0x0.000000p+0  ]
[-0x1.000000p-149,+0x1.000000p-149]
[-0x1.000000p-149,-0x1.000000p-149]
[+0x1.000000p-149,+0x1.000000p-149]
[-0x1.fffffep+127,+0x1.fffffep+127]
[]_ill
[]_trv
[-inf                    ,+inf                    ]_def
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_com
[-0x1.8000000000000p+1   ,-0x1.0000000000000p+1   ]_trv
[-inf                    ,+0x1.0000000000000p+1   ]_dac
[-inf                    ,+0x0.0000000000000p+0   ]_def
[-inf                    ,+0x0.0000000000000p+0   ]_trv
[-inf                    ,-0x0.0000000000000p+0   ]_trv
[-inf                    ,+0x0.0000000000000p+0   ]_trv
[-0x1.0000000000000p+1   ,+inf                    ]_trv
[+0x0.0000000000000p+0   ,+inf                    ]_def
[-0x0.0000000000000p+0   ,+inf                    ]_trv
[-0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]_dac
[-0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]_trv
[+0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]_trv
[+0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]_trv
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]_trv
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]_trv
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]_trv
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]_trv
[]_ill
[]_trv
[-inf                    ,+inf                    ]_def
[+0x1.0000000000000p+0   ,+0x1.0000000000000p+1   ]_com
[-0x1.8000000000000p+1   ,-0x1.0000000000000p+1   ]_trv
[-inf                    ,+0x1.0000000000000p+1   ]_dac
[-inf                    ,+0x0.0000000000000p+0   ]_def
[-inf                    ,+0x0.0000000000000p+0   ]_def
[-inf                    ,-0x0.0000000000000p+0   ]_trv
[-inf                    ,-0x0.0000000000000p+0   ]_trv
[-0x1.0000000000000p+1   ,+inf                    ]_trv
[+0x0.0000000000000p+0   ,+inf                    ]_def
[-0x0.0000000000000p+0   ,+inf                    ]_trv
[-0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]_dac
[-0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]_trv
[+0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]_trv
[+0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]_trv
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]_trv
[+0x0.0000000000000p+0   ,+0x0.0000000000000p+0   ]_trv
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]_trv
[-0x0.0000000000000p+0   ,-0x0.0000000000000p+0   ]_trv
[-0x0.0000000000001p-1022,+0x0.0000000000001p-1022]_com
[-0x0.0000000000001p-1022,-0x0.0000000000001p-1022]_trv
[-0x0.0000000000001p-1022,-0x0.0000000000001p-1022]_trv
[+0x0.0000000000001p-1022,+0x0.0000000000001p-1022]_def
[-0x1.fffffffffffffp+1023,+0x1.fffffffffffffp+1023]_trv
[]_ill
[]_trv
[-inf            ,+inf            ]_def
[+0x1.000000p+0  ,+0x1.000000p+1  ]_com
[-0x1.800000p+1  ,-0x1.000000p+1  ]_trv
[-inf            ,+0x1.000000p+1  ]_dac
[-inf            ,+0x0.000000p+0  ]_def
[-inf            ,+0x0.000000p+0  ]_trv
[-inf            ,-0x0.000000p+0  ]_trv
[-inf            ,-0x0.000000p+0  ]_trv
[-0x1.000000p+1  ,+inf            ]_trv
[+0x0.000000p+0  ,+inf            ]_def
[-0x0.000000p+0  ,+inf            ]_trv
[-0x0.000000p+0  ,+0x0.000000p+0  ]_dac
[-0x0.000000p+0  ,+0x0.000000p+0  ]_trv
[+0x0.000000p+0  ,-0x0.000000p+0  ]_trv
[+0x0.000000p+0  ,-0x0.000000p+0  ]_trv
[+0x0.000000p+0  ,+0x0.000000p+0  ]_trv
[+0x0.000000p+0  ,+0x0.000000p+0  ]_trv
[-0x0.000000p+0  ,-0x0.000000p+0  ]_trv
[-0x0.000000p+0  ,-0x0.000000p+0  ]_trv
[-0x1.000000p-149,+0x1.000000p-149]_com
[-0x1.000000p-149,-0x1.000000p-149]_trv
[+0x1.000000p-149,+0x1.000000p-149]_def
[-0x1.fffffep+127,+0x1.fffffep+127]_trv
* mid
[]
[-inf                    ,+inf                    ]
[-inf                    ,+inf                    ]
[-0x1.fffffffffffffp+1023,+0x1.fffffffffffffp+1023]
[-0x1.fffffffffffffp+1023,+0x1.fffffffffffffp+1023]
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[-0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[-0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[+0x0.0000000000000p+0   ,+inf                    ]
[-inf                    ,+0x1.3333333333333p+0   ]
[-0x0.0000000000002p-1022,+0x0.0000000000001p-1022]
[-0x0.0000000000002p-1022,+0x0.0000000000001p-1022]
[-0x0.0000000000001p-1022,+0x0.0000000000002p-1022]
[-0x0.0000000000001p-1022,+0x0.0000000000002p-1022]
[+0x1.fffffffffffffp+1022,+0x1.fffffffffffffp+1023]
[+0x0.0000000000001p-1022,+0x0.0000000000003p-1022]
[+0x0.0000000000001p-1022,+0x0.0000000000002p-1022]
[]
[-inf                    ,+inf                    ]
[-inf                    ,+inf                    ]
[-0x1.fffffffffffffp+1023,+0x1.fffffffffffffp+1023]
[-0x1.fffffffffffffp+1023,+0x1.fffffffffffffp+1023]
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[-0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[-0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[+0x0.0000000000000p+0   ,+inf                    ]
[-inf                    ,+0x1.3333333333333p+0   ]
[-0x0.0000000000002p-1022,+0x0.0000000000001p-1022]
[-0x0.0000000000002p-1022,+0x0.0000000000001p-1022]
[-0x0.0000000000001p-1022,+0x0.0000000000002p-1022]
[-0x0.0000000000001p-1022,+0x0.0000000000002p-1022]
[+0x1.ffffd90000000p+0   ,+0x1.ffffd90000001p+0   ]
[+0x0.0000000000001p-1022,+0x0.0000000000003p-1022]
[+0x0.0000000000001p-1022,+0x0.0000000000003p-1022]
[]_trv
[]_ill
[-inf                    ,+inf                    ]_def
[-inf                    ,+inf                    ]_def
[-0x1.fffffffffffffp+1023,+0x1.fffffffffffffp+1023]_trv
[-0x1.fffffffffffffp+1023,+0x1.fffffffffffffp+1023]_trv
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]_com
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_dac
[-0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_trv
[-0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_trv
[+0x0.0000000000000p+0   ,+inf                    ]_trv
[-inf                    ,+0x1.3333333333333p+0   ]_trv
[-0x0.0000000000002p-1022,+0x0.0000000000001p-1022]_trv
[-0x0.0000000000002p-1022,+0x0.0000000000001p-1022]_trv
[-0x0.0000000000001p-1022,+0x0.0000000000002p-1022]_trv
[-0x0.0000000000001p-1022,+0x0.0000000000002p-1022]_trv
[+0x1.fffffffffffffp+1022,+0x1.fffffffffffffp+1023]_trv
[+0x0.0000000000001p-1022,+0x0.0000000000003p-1022]_trv
[+0x0.0000000000001p-1022,+0x0.0000000000002p-1022]_trv
[]_trv
[]_ill
[-inf                    ,+inf                    ]_def
[-inf                    ,+inf                    ]_trv
[-0x1.fffffffffffffp+1023,+0x1.fffffffffffffp+1023]_trv
[-0x1.fffffffffffffp+1023,+0x1.fffffffffffffp+1023]_trv
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]_com
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_trv
[-0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_trv
[-0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_trv
[+0x0.0000000000000p+0   ,+inf                    ]_trv
[-inf                    ,+0x1.3333333333333p+0   ]_trv
[-0x0.0000000000002p-1022,+0x0.0000000000001p-1022]_trv
[-0x0.0000000000002p-1022,+0x0.0000000000001p-1022]_trv
[-0x0.0000000000001p-1022,+0x0.0000000000002p-1022]_trv
[-0x0.0000000000001p-1022,+0x0.0000000000002p-1022]_trv
[+0x1.ffffd90000000p+0   ,+0x1.ffffd90000001p+0   ]_trv
[+0x0.0000000000001p-1022,+0x0.0000000000003p-1022]_trv
[+0x0.0000000000001p-1022,+0x0.0000000000003p-1022]_trv
* rad
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[]
[-inf                    ,+inf                    ]
[+0x0.0000000000000p+0   ,+inf                    ]
[-inf                    ,+0x1.3333333333333p+0   ]
[-0x0.0000000000002p-1022,+0x0.0000000000001p-1022]
[+0x0.0000000000001p-1022,+0x0.0000000000002p-1022]
[+0x1.0000000000000p+0   ,+0x1.0000000000003p+0   ]
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[]
[-inf                    ,+inf                    ]
[+0x0.0000000000000p+0   ,+inf                    ]
[-inf                    ,+0x1.3333333333333p+0   ]
[+0x1.fffffc0000000p+127 ,+0x1.ffffff0000000p+127 ]
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]_trv
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_com
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_trv
[]_trv
[]_ill
[-inf                    ,+inf                    ]_trv
[+0x0.0000000000000p+0   ,+inf                    ]_def
[-inf                    ,+0x1.3333333333333p+0   ]_trv
[-0x0.0000000000002p-1022,+0x0.0000000000001p-1022]_trv
[+0x0.0000000000001p-1022,+0x0.0000000000002p-1022]_trv
[+0x1.0000000000000p+0   ,+0x1.0000000000003p+0   ]_trv
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]_trv
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_com
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_trv
[]_trv
[]_ill
[-inf                    ,+inf                    ]_def
[+0x0.0000000000000p+0   ,+inf                    ]_trv
[-inf                    ,+0x1.3333333333333p+0   ]_trv
[+0x1.fffffc0000000p+127 ,+0x1.ffffff0000000p+127 ]_trv
* midRad
[]
[-inf                    ,+inf                    ]
[-inf                    ,+inf                    ]
[-0x1.fffffffffffffp+1023,+0x1.fffffffffffffp+1023]
[-0x1.fffffffffffffp+1023,+0x1.fffffffffffffp+1023]
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[-0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[-0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[+0x0.0000000000000p+0   ,+inf                    ]
[-inf                    ,+0x1.3333333333333p+0   ]
[-0x0.0000000000002p-1022,+0x0.0000000000001p-1022]
[-0x0.0000000000002p-1022,+0x0.0000000000001p-1022]
[-0x0.0000000000001p-1022,+0x0.0000000000002p-1022]
[-0x0.0000000000001p-1022,+0x0.0000000000002p-1022]
[+0x1.fffffffffffffp+1022,+0x1.fffffffffffffp+1023]
[+0x0.0000000000001p-1022,+0x0.0000000000003p-1022]
[+0x0.0000000000001p-1022,+0x0.0000000000002p-1022]
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[]
[-inf                    ,+inf                    ]
[+0x0.0000000000000p+0   ,+inf                    ]
[-inf                    ,+0x1.3333333333333p+0   ]
[-0x0.0000000000002p-1022,+0x0.0000000000001p-1022]
[+0x0.0000000000001p-1022,+0x0.0000000000002p-1022]
[+0x1.0000000000000p+0   ,+0x1.0000000000003p+0   ]
[]
[-inf                    ,+inf                    ]
[-inf                    ,+inf                    ]
[-0x1.fffffffffffffp+1023,+0x1.fffffffffffffp+1023]
[-0x1.fffffffffffffp+1023,+0x1.fffffffffffffp+1023]
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[-0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[-0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[+0x0.0000000000000p+0   ,+inf                    ]
[-inf                    ,+0x1.3333333333333p+0   ]
[-0x0.0000000000002p-1022,+0x0.0000000000001p-1022]
[-0x0.0000000000002p-1022,+0x0.0000000000001p-1022]
[-0x0.0000000000001p-1022,+0x0.0000000000002p-1022]
[-0x0.0000000000001p-1022,+0x0.0000000000002p-1022]
[+0x1.ffffd90000000p+0   ,+0x1.ffffd90000001p+0   ]
[+0x0.0000000000001p-1022,+0x0.0000000000003p-1022]
[+0x0.0000000000001p-1022,+0x0.0000000000003p-1022]
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]
[]
[-inf                    ,+inf                    ]
[+0x0.0000000000000p+0   ,+inf                    ]
[-inf                    ,+0x1.3333333333333p+0   ]
[+0x1.fffffc0000000p+127 ,+0x1.ffffff0000000p+127 ]
[]_trv
[]_ill
[-inf                    ,+inf                    ]_def
[-inf                    ,+inf                    ]_def
[-0x1.fffffffffffffp+1023,+0x1.fffffffffffffp+1023]_trv
[-0x1.fffffffffffffp+1023,+0x1.fffffffffffffp+1023]_trv
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]_com
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_dac
[-0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_trv
[-0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_trv
[+0x0.0000000000000p+0   ,+inf                    ]_trv
[-inf                    ,+0x1.3333333333333p+0   ]_trv
[-0x0.0000000000002p-1022,+0x0.0000000000001p-1022]_trv
[-0x0.0000000000002p-1022,+0x0.0000000000001p-1022]_trv
[-0x0.0000000000001p-1022,+0x0.0000000000002p-1022]_trv
[-0x0.0000000000001p-1022,+0x0.0000000000002p-1022]_trv
[+0x1.fffffffffffffp+1022,+0x1.fffffffffffffp+1023]_trv
[+0x0.0000000000001p-1022,+0x0.0000000000003p-1022]_trv
[+0x0.0000000000001p-1022,+0x0.0000000000002p-1022]_trv
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]_trv
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_com
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_trv
[]_trv
[]_ill
[-inf                    ,+inf                    ]_trv
[+0x0.0000000000000p+0   ,+inf                    ]_def
[-inf                    ,+0x1.3333333333333p+0   ]_trv
[-0x0.0000000000002p-1022,+0x0.0000000000001p-1022]_trv
[+0x0.0000000000001p-1022,+0x0.0000000000002p-1022]_trv
[+0x1.0000000000000p+0   ,+0x1.0000000000003p+0   ]_trv
[]_trv
[]_ill
[-inf                    ,+inf                    ]_def
[-inf                    ,+inf                    ]_trv
[-0x1.fffffffffffffp+1023,+0x1.fffffffffffffp+1023]_trv
[-0x1.fffffffffffffp+1023,+0x1.fffffffffffffp+1023]_trv
[+0x0.0000000000000p+0   ,+0x1.0000000000000p+1   ]_com
[+0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_trv
[-0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_trv
[-0x1.0000000000000p+1   ,+0x1.0000000000000p+1   ]_trv
[+0x0.0000000000000p+0   ,+inf                    ]_trv
[-inf                    ,+0x1.3333333333333p+0   ]_trv
[-0x0.0000000000002p-1022,+0x0.0000000000001p-1022]_trv
[-0x0.0000000000002p-1022,+0x0.0000000000001p-1022]_trv
[-0x0.0000000000001p-1022,+0x0.0000000000002p-1022]_trv
